Datetime,AEP_MW
2007-06-25,17997.083333333332
2007-06-26,19502.791666666668
2007-06-27,19582.291666666668
2007-06-28,18335.291666666668
2007-06-29,16714.541666666668
2007-06-30,14896.041666666666
2007-07-01,14207.208333333334
2007-07-02,15246.916666666666
2007-07-03,15849.375
2007-07-04,14769.333333333334
2007-07-05,16571.958333333332
2007-07-06,16983.125
2007-07-07,16325.875
2007-07-08,16850.291666666668
2007-07-09,19735.208333333332
2007-07-10,19298.166666666668
2007-07-11,17939.25
2007-07-12,16810.083333333332
2007-07-13,16022.625
2007-07-14,15349.416666666666
2007-07-15,15651.083333333334
2007-07-16,17564.625
2007-07-17,17876.041666666668
2007-07-18,18363.666666666668
2007-07-19,18123.25
2007-07-20,16427.791666666668
2007-07-21,14468.666666666666
2007-07-22,14073.25
2007-07-23,16154.083333333334
2007-07-24,16193.375
2007-07-25,16255.25
2007-07-26,16898.916666666668
2007-07-27,17447.708333333332
2007-07-28,16090.166666666666
2007-07-29,16204.083333333334
2007-07-30,18546.75
2007-07-31,19006.75
2007-08-01,19619.458333333332
2007-08-02,19888.333333333332
2007-08-03,19766.666666666668
2007-08-04,17857.833333333332
2007-08-05,16224.833333333334
2007-08-06,19734.791666666668
2007-08-07,20816.666666666668
2007-08-08,21355.375
2007-08-09,21061.416666666668
2007-08-10,20107.375
2007-08-11,17765.541666666668
2007-08-12,17137.708333333332
2007-08-13,18931.75
2007-08-14,17405.125
2007-08-15,18376.875
2007-08-16,19493.458333333332
2007-08-17,18435.041666666668
2007-08-18,15097.958333333334
2007-08-19,14951.291666666666
2007-08-20,18004.416666666668
2007-08-21,18117.958333333332
2007-08-22,19313.75
2007-08-23,20505.875
2007-08-24,20342.0
2007-08-25,18019.458333333332
2007-08-26,16137.291666666666
2007-08-27,18088.708333333332
2007-08-28,19137.208333333332
2007-08-29,19922.083333333332
2007-08-30,18553.5
2007-08-31,16841.291666666668
2007-09-01,14784.666666666666
2007-09-02,14631.166666666666
2007-09-03,15575.416666666666
2007-09-04,18122.541666666668
2007-09-05,18908.625
2007-09-06,19147.875
2007-09-07,18968.166666666668
2007-09-08,17291.833333333332
2007-09-09,15997.541666666666
2007-09-10,17548.916666666668
2007-09-11,16759.458333333332
2007-09-12,15760.416666666666
2007-09-13,15889.75
2007-09-14,15725.041666666666
2007-09-15,13615.791666666666
2007-09-16,12974.666666666666
2007-09-17,15048.583333333334
2007-09-18,15722.375
2007-09-19,16407.875
2007-09-20,16837.583333333332
2007-09-21,16912.416666666668
2007-09-22,15669.0
2007-09-23,14888.166666666666
2007-09-24,17465.25
2007-09-25,18484.708333333332
2007-09-26,17652.666666666668
2007-09-27,16408.041666666668
2007-09-28,15371.291666666666
2007-09-29,13549.625
2007-09-30,13257.0
2007-10-01,15345.125
2007-10-02,15866.875
2007-10-03,16098.333333333334
2007-10-04,16733.208333333332
2007-10-05,17334.0
2007-10-06,16284.958333333334
2007-10-07,15909.75
2007-10-08,17937.291666666668
2007-10-09,16553.583333333332
2007-10-10,15123.083333333334
2007-10-11,14979.458333333334
2007-10-12,14821.208333333334
2007-10-13,13599.916666666666
2007-10-14,13061.125
2007-10-15,15000.541666666666
2007-10-16,15198.0
2007-10-17,15179.833333333334
2007-10-18,15694.791666666666
2007-10-19,15195.25
2007-10-20,13375.75
2007-10-21,13170.041666666666
2007-10-22,15150.958333333334
2007-10-23,15477.958333333334
2007-10-24,15385.75
2007-10-25,15348.625
2007-10-26,14914.958333333334
2007-10-27,13606.458333333334
2007-10-28,13246.25
2007-10-29,15887.708333333334
2007-10-30,16052.541666666666
2007-10-31,15840.0
2007-11-01,15385.791666666666
2007-11-02,15794.375
2007-11-03,14845.25
2007-11-04,14492.869565217392
2007-11-05,16047.791666666666
2007-11-06,16460.083333333332
2007-11-07,16917.291666666668
2007-11-08,17157.125
2007-11-09,16374.0
2007-11-10,15362.041666666666
2007-11-11,15391.666666666666
2007-11-12,15751.0
2007-11-13,15689.916666666666
2007-11-14,15594.625
2007-11-15,16903.708333333332
2007-11-16,17395.25
2007-11-17,15945.291666666666
2007-11-18,15055.291666666666
2007-11-19,16398.166666666668
2007-11-20,15472.75
2007-11-21,15263.041666666666
2007-11-22,13469.291666666666
2007-11-23,15205.833333333334
2007-11-24,16086.041666666666
2007-11-25,15461.875
2007-11-26,16708.291666666668
2007-11-27,17094.333333333332
2007-11-28,17990.708333333332
2007-11-29,17739.458333333332
2007-11-30,18120.708333333332
2007-12-01,17127.875
2007-12-02,15993.708333333334
2007-12-03,18493.0
2007-12-04,19454.541666666668
2007-12-05,19619.291666666668
2007-12-06,19917.625
2007-12-07,19204.625
2007-12-08,16725.5
2007-12-09,15995.75
2007-12-10,17072.0
2007-12-11,16784.958333333332
2007-12-12,16773.041666666668
2007-12-13,17594.958333333332
2007-12-14,17777.541666666668
2007-12-15,17740.958333333332
2007-12-16,17600.041666666668
2007-12-17,20305.458333333332
2007-12-18,19917.166666666668
2007-12-19,18561.0
2007-12-20,18773.5
2007-12-21,17827.208333333332
2007-12-22,15980.583333333334
2007-12-23,15528.666666666666
2007-12-24,16318.75
2007-12-25,14971.666666666666
2007-12-26,16349.625
2007-12-27,16748.875
2007-12-28,17014.583333333332
2007-12-29,15653.5
2007-12-30,16105.25
2007-12-31,16161.75
2008-01-01,16597.458333333332
2008-01-02,20783.166666666668
2008-01-03,21083.625
2008-01-04,20215.375
2008-01-05,17594.083333333332
2008-01-06,15195.125
2008-01-07,15847.166666666666
2008-01-08,15949.0
2008-01-09,16029.125
2008-01-10,17645.625
2008-01-11,16971.708333333332
2008-01-12,16049.25
2008-01-13,16219.333333333334
2008-01-14,18923.666666666668
2008-01-15,19746.5
2008-01-16,19776.625
2008-01-17,19010.875
2008-01-18,18493.416666666668
2008-01-19,18447.0
2008-01-20,20099.75
2008-01-21,21190.083333333332
2008-01-22,20057.583333333332
2008-01-23,19807.041666666668
2008-01-24,20863.875
2008-01-25,21347.0
2008-01-26,18492.708333333332
2008-01-27,17168.333333333332
2008-01-28,18829.25
2008-01-29,17786.708333333332
2008-01-30,19352.25
2008-01-31,20244.708333333332
2008-02-01,18816.583333333332
2008-02-02,17143.458333333332
2008-02-03,16351.375
2008-02-04,17249.166666666668
2008-02-05,16396.791666666668
2008-02-06,16383.125
2008-02-07,17933.333333333332
2008-02-08,17676.0
2008-02-09,16194.791666666666
2008-02-10,17608.0
2008-02-11,20830.958333333332
2008-02-12,20043.958333333332
2008-02-13,19597.708333333332
2008-02-14,19743.041666666668
2008-02-15,18224.958333333332
2008-02-16,16459.625
2008-02-17,15458.666666666666
2008-02-18,17542.416666666668
2008-02-19,19742.916666666668
2008-02-20,19761.625
2008-02-21,20336.166666666668
2008-02-22,18883.708333333332
2008-02-23,17179.625
2008-02-24,17237.958333333332
2008-02-25,18405.541666666668
2008-02-26,18554.083333333332
2008-02-27,20120.75
2008-02-28,20175.0
2008-02-29,19306.833333333332
2008-03-01,16568.125
2008-03-02,15703.958333333334
2008-03-03,16145.0
2008-03-04,16962.916666666668
2008-03-05,17939.958333333332
2008-03-06,17726.458333333332
2008-03-07,18162.833333333332
2008-03-08,17983.875
2008-03-09,17353.434782608696
2008-03-10,17826.083333333332
2008-03-11,17466.833333333332
2008-03-12,17128.958333333332
2008-03-13,16560.833333333332
2008-03-14,16046.541666666666
2008-03-15,15243.458333333334
2008-03-16,15204.083333333334
2008-03-17,17551.875
2008-03-18,17017.583333333332
2008-03-19,16423.416666666668
2008-03-20,16864.208333333332
2008-03-21,16139.958333333334
2008-03-22,15140.875
2008-03-23,15127.916666666666
2008-03-24,17472.458333333332
2008-03-25,17815.916666666668
2008-03-26,16050.083333333334
2008-03-27,16174.041666666666
2008-03-28,16092.375
2008-03-29,15447.791666666666
2008-03-30,15170.5
2008-03-31,16116.541666666666
2008-04-01,15498.666666666666
2008-04-02,15780.333333333334
2008-04-03,16587.0
2008-04-04,15955.5
2008-04-05,14343.916666666666
2008-04-06,13759.75
2008-04-07,15260.333333333334
2008-04-08,15350.625
2008-04-09,15055.125
2008-04-10,15363.625
2008-04-11,14882.125
2008-04-12,13829.791666666666
2008-04-13,14384.416666666666
2008-04-14,16613.833333333332
2008-04-15,16416.291666666668
2008-04-16,15972.333333333334
2008-04-17,15453.166666666666
2008-04-18,14880.166666666666
2008-04-19,13410.666666666666
2008-04-20,13175.75
2008-04-21,14918.166666666666
2008-04-22,15038.166666666666
2008-04-23,15001.416666666666
2008-04-24,15099.541666666666
2008-04-25,15109.583333333334
2008-04-26,13585.208333333334
2008-04-27,12831.833333333334
2008-04-28,14809.25
2008-04-29,15704.375
2008-04-30,15577.791666666666
2008-05-01,14976.833333333334
2008-05-02,14840.125
2008-05-03,13439.208333333334
2008-05-04,12823.375
2008-05-05,14762.083333333334
2008-05-06,15004.75
2008-05-07,15218.791666666666
2008-05-08,15234.583333333334
2008-05-09,14823.333333333334
2008-05-10,13380.708333333334
2008-05-11,13028.458333333334
2008-05-12,15199.375
2008-05-13,15181.625
2008-05-14,14980.416666666666
2008-05-15,15021.041666666666
2008-05-16,14843.708333333334
2008-05-17,13550.666666666666
2008-05-18,12805.583333333334
2008-05-19,14796.375
2008-05-20,14993.375
2008-05-21,14954.916666666666
2008-05-22,15101.083333333334
2008-05-23,14610.291666666666
2008-05-24,12990.958333333334
2008-05-25,12658.083333333334
2008-05-26,13360.208333333334
2008-05-27,15557.75
2008-05-28,14919.791666666666
2008-05-29,15240.708333333334
2008-05-30,15692.291666666666
2008-05-31,15186.791666666666
2008-06-01,14176.0
2008-06-02,15988.333333333334
2008-06-03,15861.791666666666
2008-06-04,16681.166666666668
2008-06-05,18415.5
2008-06-06,19439.791666666668
2008-06-07,17436.625
2008-06-08,17625.833333333332
2008-06-09,19967.666666666668
2008-06-10,18480.75
2008-06-11,17841.416666666668
2008-06-12,18667.666666666668
2008-06-13,18808.875
2008-06-14,16114.708333333334
2008-06-15,15436.666666666666
2008-06-16,16974.041666666668
2008-06-17,15905.875
2008-06-18,15426.291666666666
2008-06-19,15768.916666666666
2008-06-20,16128.208333333334
2008-06-21,15225.333333333334
2008-06-22,14353.291666666666
2008-06-23,16149.916666666666
2008-06-24,16589.125
2008-06-25,17021.833333333332
2008-06-26,18295.0
2008-06-27,18058.208333333332
2008-06-28,16487.916666666668
2008-06-29,14912.583333333334
2008-06-30,15296.25
2008-07-01,15441.083333333334
2008-07-02,16106.666666666666
2008-07-03,15905.0
2008-07-04,13768.833333333334
2008-07-05,14153.375
2008-07-06,15139.708333333334
2008-07-07,18117.0
2008-07-08,18385.0
2008-07-09,17810.041666666668
2008-07-10,17282.208333333332
2008-07-11,17954.416666666668
2008-07-12,17328.625
2008-07-13,15927.666666666666
2008-07-14,17146.875
2008-07-15,17541.125
2008-07-16,18537.416666666668
2008-07-17,19251.208333333332
2008-07-18,18997.375
2008-07-19,17597.333333333332
2008-07-20,17526.666666666668
2008-07-21,19390.041666666668
2008-07-22,18936.708333333332
2008-07-23,17458.208333333332
2008-07-24,17138.166666666668
2008-07-25,17241.083333333332
2008-07-26,17039.625
2008-07-27,16233.375
2008-07-28,17643.791666666668
2008-07-29,19054.166666666668
2008-07-30,19345.875
2008-07-31,19164.291666666668
2008-08-01,19082.916666666668
2008-08-02,17234.708333333332
2008-08-03,15970.958333333334
2008-08-04,18079.041666666668
2008-08-05,18381.916666666668
2008-08-06,18830.416666666668
2008-08-07,17968.833333333332
2008-08-08,16613.125
2008-08-09,14987.916666666666
2008-08-10,14305.375
2008-08-11,15888.958333333334
2008-08-12,16451.875
2008-08-13,16662.125
2008-08-14,16835.583333333332
2008-08-15,16465.666666666668
2008-08-16,15052.291666666666
2008-08-17,14844.166666666666
2008-08-18,17312.041666666668
2008-08-19,17901.666666666668
2008-08-20,17525.208333333332
2008-08-21,18120.333333333332
2008-08-22,18398.208333333332
2008-08-23,16980.291666666668
2008-08-24,16605.0
2008-08-25,17501.708333333332
2008-08-26,16818.583333333332
2008-08-27,16461.041666666668
2008-08-28,16292.041666666666
2008-08-29,17182.583333333332
2008-08-30,15910.083333333334
2008-08-31,15240.125
2008-09-01,15578.541666666666
2008-09-02,18286.5
2008-09-03,18870.333333333332
2008-09-04,18603.541666666668
2008-09-05,17504.0
2008-09-06,15409.791666666666
2008-09-07,14454.5
2008-09-08,16604.291666666668
2008-09-09,16115.666666666666
2008-09-10,15546.208333333334
2008-09-11,16079.583333333334
2008-09-12,16814.375
2008-09-13,16699.958333333332
2008-09-14,15942.041666666666
2008-09-15,14911.625
2008-09-16,14848.916666666666
2008-09-17,15327.208333333334
2008-09-18,15610.791666666666
2008-09-19,15344.0
2008-09-20,14331.041666666666
2008-09-21,14027.291666666666
2008-09-22,15901.791666666666
2008-09-23,15927.958333333334
2008-09-24,15744.708333333334
2008-09-25,15669.916666666666
2008-09-26,15070.958333333334
2008-09-27,13882.791666666666
2008-09-28,13565.25
2008-09-29,15356.125
2008-09-30,15091.625
2008-10-01,14539.458333333334
2008-10-02,14825.5
2008-10-03,14745.166666666666
2008-10-04,13396.291666666666
2008-10-05,13085.625
2008-10-06,14872.833333333334
2008-10-07,14994.0
2008-10-08,15082.25
2008-10-09,14999.25
2008-10-10,14713.791666666666
2008-10-11,13588.208333333334
2008-10-12,13148.541666666666
2008-10-13,15031.666666666666
2008-10-14,15300.291666666666
2008-10-15,15411.083333333334
2008-10-16,14897.875
2008-10-17,14498.041666666666
2008-10-18,13537.25
2008-10-19,13746.583333333334
2008-10-20,16079.916666666666
2008-10-21,15593.75
2008-10-22,16091.125
2008-10-23,16213.625
2008-10-24,15635.083333333334
2008-10-25,14090.166666666666
2008-10-26,13730.666666666666
2008-10-27,16311.791666666666
2008-10-28,17385.083333333332
2008-10-29,17153.583333333332
2008-10-30,16986.125
2008-10-31,15989.916666666666
2008-11-01,14141.375
2008-11-02,13526.08695652174
2008-11-03,15031.791666666666
2008-11-04,15221.25
2008-11-05,15187.583333333334
2008-11-06,15067.791666666666
2008-11-07,14850.875
2008-11-08,14145.333333333334
2008-11-09,14790.208333333334
2008-11-10,16755.791666666668
2008-11-11,17371.083333333332
2008-11-12,16361.708333333334
2008-11-13,15768.833333333334
2008-11-14,15115.583333333334
2008-11-15,14575.708333333334
2008-11-16,15688.416666666666
2008-11-17,17882.333333333332
2008-11-18,18730.541666666668
2008-11-19,19243.583333333332
2008-11-20,18118.958333333332
2008-11-21,18804.583333333332
2008-11-22,18349.208333333332
2008-11-23,17116.166666666668
2008-11-24,18129.0
2008-11-25,18076.875
2008-11-26,17611.125
2008-11-27,15337.166666666666
2008-11-28,15057.666666666666
2008-11-29,15656.875
2008-11-30,15941.0
2008-12-01,18040.5
2008-12-02,19125.0
2008-12-03,18851.5
2008-12-04,18232.75
2008-12-05,19373.958333333332
2008-12-06,19302.083333333332
2008-12-07,18343.458333333332
2008-12-08,19514.791666666668
2008-12-09,18014.208333333332
2008-12-10,17180.541666666668
2008-12-11,18219.708333333332
2008-12-12,18748.416666666668
2008-12-13,18197.458333333332
2008-12-14,16370.5
2008-12-15,16909.208333333332
2008-12-16,18810.083333333332
2008-12-17,18093.25
2008-12-18,17944.208333333332
2008-12-19,16914.541666666668
2008-12-20,16313.291666666666
2008-12-21,17318.125
2008-12-22,21273.166666666668
2008-12-23,19735.875
2008-12-24,15602.5
2008-12-25,14795.291666666666
2008-12-26,16024.166666666666
2008-12-27,13647.583333333334
2008-12-28,13463.541666666666
2008-12-29,16003.083333333334
2008-12-30,16056.791666666666
2008-12-31,16820.75
2009-01-01,16916.5
2009-01-02,16250.833333333334
2009-01-03,16028.375
2009-01-04,14964.208333333334
2009-01-05,16716.375
2009-01-06,17798.25
2009-01-07,17932.041666666668
2009-01-08,19089.625
2009-01-09,18707.25
2009-01-10,17014.625
2009-01-11,16697.166666666668
2009-01-12,18614.916666666668
2009-01-13,19193.958333333332
2009-01-14,20319.083333333332
2009-01-15,21262.791666666668
2009-01-16,22847.875
2009-01-17,21227.916666666668
2009-01-18,17783.25
2009-01-19,19533.5
2009-01-20,21133.625
2009-01-21,21266.291666666668
2009-01-22,19523.291666666668
2009-01-23,17683.833333333332
2009-01-24,17150.208333333332
2009-01-25,18598.75
2009-01-26,19532.666666666668
2009-01-27,19609.416666666668
2009-01-28,18446.833333333332
2009-01-29,18799.916666666668
2009-01-30,19056.208333333332
2009-01-31,18544.166666666668
2009-02-01,16011.833333333334
2009-02-02,17822.583333333332
2009-02-03,19319.416666666668
2009-02-04,21055.166666666668
2009-02-05,21185.958333333332
2009-02-06,18989.791666666668
2009-02-07,15595.916666666666
2009-02-08,14210.708333333334
2009-02-09,16712.5
2009-02-10,15959.583333333334
2009-02-11,15136.375
2009-02-12,15681.625
2009-02-13,16058.041666666666
2009-02-14,15382.125
2009-02-15,15234.416666666666
2009-02-16,17575.291666666668
2009-02-17,17989.041666666668
2009-02-18,16822.833333333332
2009-02-19,18128.041666666668
2009-02-20,18720.125
2009-02-21,17116.916666666668
2009-02-22,17093.666666666668
2009-02-23,19290.916666666668
2009-02-24,18869.0
2009-02-25,17124.25
2009-02-26,15644.208333333334
2009-02-27,15131.458333333334
2009-02-28,15905.333333333334
2009-03-01,16675.416666666668
2009-03-02,19475.75
2009-03-03,19705.458333333332
2009-03-04,18277.208333333332
2009-03-05,16597.916666666668
2009-03-06,14523.75
2009-03-07,12886.166666666666
2009-03-08,12669.478260869566
2009-03-09,14495.625
2009-03-10,14963.125
2009-03-11,14934.25
2009-03-12,16831.791666666668
2009-03-13,16617.666666666668
2009-03-14,15210.791666666666
2009-03-15,13899.208333333334
2009-03-16,14949.375
2009-03-17,14767.083333333334
2009-03-18,14372.416666666666
2009-03-19,14498.041666666666
2009-03-20,15310.666666666666
2009-03-21,14331.583333333334
2009-03-22,13392.958333333334
2009-03-23,14716.583333333334
2009-03-24,14862.375
2009-03-25,14822.291666666666
2009-03-26,14685.041666666666
2009-03-27,14273.208333333334
2009-03-28,12823.5
2009-03-29,13100.25
2009-03-30,15044.708333333334
2009-03-31,15026.791666666666
2009-04-01,14100.541666666666
2009-04-02,14304.666666666666
2009-04-03,14143.875
2009-04-04,13263.25
2009-04-05,12809.333333333334
2009-04-06,14977.166666666666
2009-04-07,16823.166666666668
2009-04-08,15830.875
2009-04-09,14690.958333333334
2009-04-10,13272.041666666666
2009-04-11,12559.25
2009-04-12,12422.166666666666
2009-04-13,14552.875
2009-04-14,14801.25
2009-04-15,14992.25
2009-04-16,14304.291666666666
2009-04-17,13706.375
2009-04-18,12163.875
2009-04-19,11804.083333333334
2009-04-20,13964.875
2009-04-21,14602.083333333334
2009-04-22,14826.291666666666
2009-04-23,14335.958333333334
2009-04-24,13635.125
2009-04-25,12692.291666666666
2009-04-26,12805.916666666666
2009-04-27,14716.416666666666
2009-04-28,14401.958333333334
2009-04-29,13872.0
2009-04-30,13863.916666666666
2009-05-01,13533.541666666666
2009-05-02,11970.625
2009-05-03,11650.125
2009-05-04,13391.75
2009-05-05,13494.25
2009-05-06,13575.375
2009-05-07,13572.208333333334
2009-05-08,13307.958333333334
2009-05-09,12066.541666666666
2009-05-10,11394.208333333334
2009-05-11,13207.875
2009-05-12,13550.583333333334
2009-05-13,13746.666666666666
2009-05-14,13863.458333333334
2009-05-15,13776.625
2009-05-16,12781.458333333334
2009-05-17,11593.583333333334
2009-05-18,13495.0
2009-05-19,13830.041666666666
2009-05-20,13919.125
2009-05-21,14437.916666666666
2009-05-22,14470.5
2009-05-23,13145.0
2009-05-24,12870.916666666666
2009-05-25,12524.458333333334
2009-05-26,14634.625
2009-05-27,15223.083333333334
2009-05-28,15024.083333333334
2009-05-29,14009.125
2009-05-30,12494.541666666666
2009-05-31,12139.291666666666
2009-06-01,14007.333333333334
2009-06-02,15149.333333333334
2009-06-03,14336.583333333334
2009-06-04,13679.583333333334
2009-06-05,13310.833333333334
2009-06-06,12482.458333333334
2009-06-07,12849.5
2009-06-08,15356.958333333334
2009-06-09,16031.583333333334
2009-06-10,14921.958333333334
2009-06-11,14679.833333333334
2009-06-12,14298.916666666666
2009-06-13,13215.416666666666
2009-06-14,13003.166666666666
2009-06-15,15028.75
2009-06-16,15130.125
2009-06-17,15382.875
2009-06-18,15487.041666666666
2009-06-19,16128.208333333334
2009-06-20,15623.291666666666
2009-06-21,14814.25
2009-06-22,16507.791666666668
2009-06-23,16904.791666666668
2009-06-24,17266.708333333332
2009-06-25,17572.333333333332
2009-06-26,17034.25
2009-06-27,15247.666666666666
2009-06-28,14389.625
2009-06-29,14942.25
2009-06-30,14309.291666666666
2009-07-01,13787.916666666666
2009-07-02,12965.166666666666
2009-07-03,12201.875
2009-07-04,11882.958333333334
2009-07-05,12168.458333333334
2009-07-06,14738.666666666666
2009-07-07,15273.041666666666
2009-07-08,15158.791666666666
2009-07-09,15306.875
2009-07-10,15616.916666666666
2009-07-11,14641.083333333334
2009-07-12,14103.25
2009-07-13,15581.416666666666
2009-07-14,15350.041666666666
2009-07-15,15694.375
2009-07-16,16949.208333333332
2009-07-17,15544.291666666666
2009-07-18,12876.625
2009-07-19,12438.625
2009-07-20,14478.166666666666
2009-07-21,15353.625
2009-07-22,15208.25
2009-07-23,15351.75
2009-07-24,15390.458333333334
2009-07-25,13745.125
2009-07-26,13529.333333333334
2009-07-27,16084.291666666666
2009-07-28,16757.208333333332
2009-07-29,15955.333333333334
2009-07-30,15682.041666666666
2009-07-31,15801.416666666666
2009-08-01,14316.125
2009-08-02,13922.875
2009-08-03,15459.666666666666
2009-08-04,15726.166666666666
2009-08-05,15397.333333333334
2009-08-06,15521.333333333334
2009-08-07,15151.416666666666
2009-08-08,14624.833333333334
2009-08-09,16341.125
2009-08-10,18242.166666666668
2009-08-11,17485.875
2009-08-12,16610.0
2009-08-13,16589.666666666668
2009-08-14,16842.833333333332
2009-08-15,16029.25
2009-08-16,16296.875
2009-08-17,17905.833333333332
2009-08-18,17411.583333333332
2009-08-19,17259.0
2009-08-20,17359.958333333332
2009-08-21,16628.583333333332
2009-08-22,13975.916666666666
2009-08-23,12755.916666666666
2009-08-24,15040.458333333334
2009-08-25,16101.208333333334
2009-08-26,16692.208333333332
2009-08-27,16728.125
2009-08-28,15712.833333333334
2009-08-29,14248.458333333334
2009-08-30,12790.75
2009-08-31,14125.041666666666
2009-09-01,14316.708333333334
2009-09-02,14558.958333333334
2009-09-03,14791.625
2009-09-04,14718.833333333334
2009-09-05,13334.5
2009-09-06,12779.416666666666
2009-09-07,13142.791666666666
2009-09-08,15023.75
2009-09-09,15311.541666666666
2009-09-10,15104.833333333334
2009-09-11,14713.583333333334
2009-09-12,13235.5
2009-09-13,12678.125
2009-09-14,15062.416666666666
2009-09-15,15572.708333333334
2009-09-16,15009.5
2009-09-17,14551.541666666666
2009-09-18,14464.583333333334
2009-09-19,13133.833333333334
2009-09-20,12644.291666666666
2009-09-21,14997.375
2009-09-22,15744.083333333334
2009-09-23,15980.375
2009-09-24,15520.166666666666
2009-09-25,14296.125
2009-09-26,12931.416666666666
2009-09-27,12281.333333333334
2009-09-28,13661.75
2009-09-29,13833.625
2009-09-30,13948.416666666666
2009-10-01,13947.666666666666
2009-10-02,13649.791666666666
2009-10-03,12392.416666666666
2009-10-04,12082.125
2009-10-05,13635.041666666666
2009-10-06,13987.708333333334
2009-10-07,13683.416666666666
2009-10-08,14115.625
2009-10-09,14077.041666666666
2009-10-10,12703.416666666666
2009-10-11,12478.541666666666
2009-10-12,14153.416666666666
2009-10-13,14064.25
2009-10-14,14806.458333333334
2009-10-15,14963.916666666666
2009-10-16,14710.666666666666
2009-10-17,14035.5
2009-10-18,13766.708333333334
2009-10-19,15260.708333333334
2009-10-20,14783.75
2009-10-21,14388.916666666666
2009-10-22,14092.041666666666
2009-10-23,13838.333333333334
2009-10-24,12950.041666666666
2009-10-25,13007.541666666666
2009-10-26,14532.625
2009-10-27,14650.916666666666
2009-10-28,14292.833333333334
2009-10-29,14103.25
2009-10-30,13807.666666666666
2009-10-31,12625.833333333334
2009-11-01,12872.304347826086
2009-11-02,14779.791666666666
2009-11-03,14986.125
2009-11-04,15662.583333333334
2009-11-05,15247.083333333334
2009-11-06,15238.458333333334
2009-11-07,13791.875
2009-11-08,12733.416666666666
2009-11-09,14298.333333333334
2009-11-10,14654.291666666666
2009-11-11,14797.625
2009-11-12,15425.25
2009-11-13,14837.583333333334
2009-11-14,13262.208333333334
2009-11-15,12705.5
2009-11-16,14578.666666666666
2009-11-17,14747.375
2009-11-18,14803.791666666666
2009-11-19,14922.666666666666
2009-11-20,14904.375
2009-11-21,14127.083333333334
2009-11-22,14028.958333333334
2009-11-23,15163.416666666666
2009-11-24,14758.958333333334
2009-11-25,14536.166666666666
2009-11-26,13149.0
2009-11-27,14283.0
2009-11-28,14317.583333333334
2009-11-29,13609.875
2009-11-30,15491.166666666666
2009-12-01,16458.708333333332
2009-12-02,16461.625
2009-12-03,15934.166666666666
2009-12-04,16511.166666666668
2009-12-05,16663.583333333332
2009-12-06,16738.625
2009-12-07,18041.291666666668
2009-12-08,17841.291666666668
2009-12-09,16810.916666666668
2009-12-10,18992.75
2009-12-11,19382.041666666668
2009-12-12,17773.791666666668
2009-12-13,15906.666666666666
2009-12-14,16140.166666666666
2009-12-15,16631.583333333332
2009-12-16,18187.833333333332
2009-12-17,18400.583333333332
2009-12-18,17853.0
2009-12-19,16066.333333333334
2009-12-20,15865.666666666666
2009-12-21,17263.166666666668
2009-12-22,17298.0
2009-12-23,17256.583333333332
2009-12-24,15610.75
2009-12-25,14309.458333333334
2009-12-26,14805.25
2009-12-27,15567.708333333334
2009-12-28,18052.333333333332
2009-12-29,18063.333333333332
2009-12-30,17975.458333333332
2009-12-31,16345.875
2010-01-01,16370.541666666666
2010-01-02,18550.583333333332
2010-01-03,19328.291666666668
2010-01-04,20456.375
2010-01-05,20443.958333333332
2010-01-06,20076.458333333332
2010-01-07,19946.0
2010-01-08,20491.208333333332
2010-01-09,19173.25
2010-01-10,18889.458333333332
2010-01-11,20480.208333333332
2010-01-12,19419.333333333332
2010-01-13,19365.041666666668
2010-01-14,18488.333333333332
2010-01-15,17335.458333333332
2010-01-16,15881.083333333334
2010-01-17,15227.916666666666
2010-01-18,16714.833333333332
2010-01-19,16988.5
2010-01-20,17107.083333333332
2010-01-21,17641.541666666668
2010-01-22,16843.708333333332
2010-01-23,15230.416666666666
2010-01-24,14861.541666666666
2010-01-25,16273.666666666666
2010-01-26,18562.875
2010-01-27,18597.208333333332
2010-01-28,18120.291666666668
2010-01-29,19373.208333333332
2010-01-30,18889.125
2010-01-31,17986.125
2010-02-01,18669.583333333332
2010-02-02,18068.333333333332
2010-02-03,17645.875
2010-02-04,17847.083333333332
2010-02-05,18069.166666666668
2010-02-06,16956.416666666668
2010-02-07,17172.375
2010-02-08,18846.291666666668
2010-02-09,18778.25
2010-02-10,20011.916666666668
2010-02-11,19206.791666666668
2010-02-12,18718.791666666668
2010-02-13,17794.25
2010-02-14,16981.083333333332
2010-02-15,18916.541666666668
2010-02-16,19602.0
2010-02-17,18898.375
2010-02-18,18452.375
2010-02-19,17473.541666666668
2010-02-20,16561.375
2010-02-21,15252.916666666666
2010-02-22,16840.416666666668
2010-02-23,17076.666666666668
2010-02-24,17644.458333333332
2010-02-25,18953.875
2010-02-26,18988.208333333332
2010-02-27,17208.041666666668
2010-02-28,16330.708333333334
2010-03-01,17148.666666666668
2010-03-02,17936.625
2010-03-03,17969.333333333332
2010-03-04,17403.041666666668
2010-03-05,17351.25
2010-03-06,15923.5
2010-03-07,15098.208333333334
2010-03-08,15662.125
2010-03-09,15527.333333333334
2010-03-10,14822.333333333334
2010-03-11,14850.041666666666
2010-03-12,14273.625
2010-03-13,13881.708333333334
2010-03-14,14027.304347826086
2010-03-15,15741.458333333334
2010-03-16,15439.041666666666
